rps3	phylum_merge	A5-S03	A5-S04	KW1-S05	KW1-S08	KW1-S11	KW1-S15	KW1-S21
k141_5724527_6	Gammaproteobacteria	0.059864259	0.039066776	0.047035409	0.044852437	0.031733747	0.043608295	0.056306196
k141_5725156_5	Nitrospinae	0.025269416	0.03204072	0.028077873	0.009174811	0.017367715	0.018415314	0.018363181
k141_572694_1	unclassify	0.005695947	0.009110983	0.003028056	0.004933456	0.007503245	0.003692292	0.002496891
k141_5730689_1	Planctomycetes	0.014260143	0.007939354	0.008416853	0.012069069	0.009862032	0.003466452	0.005860423
k141_573216_1	Thaumarchaeota	0.060506153	0.089289626	0.075007344	0.055788115	0.041100491	0.063573275	0.051758591
k141_5732902_1	Zixibacteria	0.003873404	0.004669043	0.002846058	0.004688897	0.009650858	0.011639639	0.019205103
k141_5739147_2	Planctomycetes	0.015963571	0.004745552	0.00654693	0.009421279	0.020484978	0.012378634	0.002522104
k141_5743067_1	Gammaproteobacteria	0.030233425	0.011221667	0.041172922	0.016071833	0.003871432	0.006751217	0.010662812
k141_5750376_1	Alphaproteobacteria	0.012275027	0.006508703	0.013983432	0.011757457	0.005385547	0.010920657	0.01069869
k141_5752093_4	Planctomycetes	0.000350336	0.002427288	0.002607418	0	0.002584377	0	0.011617892
k141_575227_5	Gemmatimonadetes	0.048596924	0.0458087	0.048165454	0.073985908	0.042877201	0.076266746	0.052082791
k141_5754673_1	Gammaproteobacteria	0.006126889	0.007003159	0.003918503	0.022857319	0.0277607	0.034333538	0.020750199
k141_575553_6	Gammaproteobacteria	0.054297019	0.032718365	0.029967663	0.034324705	0.034603127	0.038853974	0.026922927
k141_5757459_3	Bacteroidetes	0.006442306	0.006629	0.007578715	0.018578551	0.008641025	0.003473196	0.021365054
k141_5761104_1	Thaumarchaeota	0.606404738	0.266473732	0.536127118	0.313034432	0.11218951	0.198217525	0.186584563
k141_5769129_14	Thaumarchaeota	0.242619548	0.517626658	0.45120676	0.229733717	0.199501885	0.233285219	0.254799268
k141_5773255_2	Chloroflexi	0.013851339	0.028966091	0.038328239	0.018885472	0.040635454	0.022944903	0.027010589
k141_5773894_2	Planctomycetes	0.023503057	0.017249464	0.029516728	0.021763894	0.023191122	0.035259479	0.017536062
k141_5776538_1	unclassify	0.004026301	0	0.014333346	0	0.001591149	0.000307604	0
k141_5785252_4	Acidobacteria	0.026887753	0.016127166	0.02508725	0.019063097	0.024076901	0.030043918	0.033167369
k141_5793858_3	Alphaproteobacteria	0.035341537	0.019470321	0.010457609	0.011062166	0.00592297	0.016073946	0.010981373
k141_5794657_5	Gammaproteobacteria	0.036065174	0.046815598	0.036127171	0.05393529	0.060050089	0.056192832	0.055945272
k141_5802941_1	Alphaproteobacteria	0.055659244	0.031274633	0.031878874	0.0462576	0.067814587	0.045742449	0.046600235
k141_5803205_1	Omnitrophica	0.002013151	0.001494433	0	0	0	0	0.007649302
k141_580679_1	Chloroflexi	0	0.003862319	0.002841742	0.002167202	0.003154625	0.002587279	0.014340746
k141_5809471_1	Alphaproteobacteria	0.129672613	0.132564439	0.122812375	0.164071273	0.204385924	0.17711585	0.165319111
k141_5811102_1	Chloroflexi	0.057823487	0.069771291	0.068623453	0.057165833	0.043898996	0.056457185	0.065816699
k141_5817018_1	Planctomycetes	0.025722974	0	0.003224813	0.012446075	0.009588949	0.015550951	0.010636539
k141_5839870_1	Acidobacteria	0.000453177	0.000170792	0.000205705	0.001201599	0.015925262	0.033683365	0.007467933
k141_583990_5	Planctomycetes	0.004478033	0.014075618	0.002397598	0.007835911	0.007604515	0.002902802	0.006015203
k141_5840422_17	Gammaproteobacteria	0.048505133	0.029711102	0.034136596	0.035129092	0.023310305	0.04156367	0.036122329
k141_5845255_2	Planctomycetes	0.007571107	0	0.003018691	0.002588087	0.006048146	0.006134787	0.010410062
k141_584677_3	Acidobacteria	0.01431124	0.02895335	0.014073201	0.011124857	0.014391908	0.01681188	0.014392949
k141_5848154_3	Acidobacteria	0.035863738	0.008612305	0.013087088	0.014291556	0.002785572	0.021306581	0.015575458
k141_5854115_3	Alphaproteobacteria	0.01948937	0.035428124	0.035304327	0.016782507	0.027277293	0.022750528	0.039779828
k141_5855917_3	unclassify	0.035970939	0.029170146	0.017682406	0.01317038	0.008484036	0.007616498	0.008200642
k141_5859118_2	Planctomycetes	0.013501217	0.012145012	0.022801018	0.008224349	0.02488497	0.015608506	0.012864109
k141_5859396_2	Gammaproteobacteria	0.013021065	0.01852793	0.021593199	0.011699627	0.006443728	0.0195917	0.024023942
k141_5859949_2	Gammaproteobacteria	0.298486941	0.352326555	0.377363061	0.399765956	0.420727212	0.368637938	0.386716809
k141_5865485_3	unclassify	0.110432385	0.133285152	0.07542109	0.089824884	0.092725423	0.102010706	0.091875353
k141_5866152_5	Chloroflexi	0.0035461	0.002632395	0.005655491	0.024434778	0.008408272	0.014366835	0.01340738
k141_5869558_2	Planctomycetes	0.01363003	0.002281042	0.009722514	0.010402628	0.012099958	0.009404522	0.005051243
k141_5878066_2	Actinobacteria	0.019464798	0.011953209	0.00789109	0.02031348	0.006887351	0.025546779	0.01389187
k141_5891823_1	Chloroflexi	0.009022081	0.017851781	0.004590728	0.011040558	0.009507797	0.0106037	0.007154214
k141_5892593_5	Bacteroidetes	0.010444969	0.036879151	0.008210082	0.006250573	0.005470885	0.004513838	0.003815573
k141_5894061_7	unclassify	0.062842018	0.039350346	0.032220743	0.019753438	0.020534295	0.017159671	0.020222888
k141_589692_9	Acidobacteria	0.032483902	0.01759088	0.022590604	0.046578505	0.024349083	0.033558491	0.037259346
k141_5899502_4	Alphaproteobacteria	0.026339169	0.066354041	0.035525609	0.023058243	0.036653135	0.032196746	0.04054426
k141_5903989_5	unclassify	0.025032589	0.017002676	0.010102018	0.033328366	0.038101844	0.044134567	0.023012954
k141_5906064_1	unclassify	0.036128673	0.007706276	0.005238158	0.021725542	0.012961132	0.017032537	0.017578048
k141_5906508_1	Planctomycetes	0.076473692	0.020910758	0.039765142	0.046755318	0.02803802	0.047459372	0.043597139
k141_5911639_6	Chloroflexi	0.01351279	0.019963419	0.009262021	0.008340852	0.00472509	0.005327004	0.007250471
k141_5914128_2	Planctomycetes	0.003652507	0.020399938	0	0.007494056	0.004921406	0.005704956	0.003768359
k141_5921660_1	Planctomycetes	0.008405087	0.008906091	0.01586545	0.018461808	0.010092189	0.018927737	0.004239674
k141_5924618_1	Gammaproteobacteria	0.018969631	0.034124298	0.026070636	0.031099093	0.028777058	0.01670384	0.039810414
k141_59281_1	Acidobacteria	0.015230716	0.019345511	0.014353581	0.021251841	0.019542226	0.025644228	0.022273333
k141_5933671_2	unclassify	0.022552878	0.012810667	0.024744169	0.007859657	0.002350956	0.012674122	0.017997294
k141_5934469_2	Gammaproteobacteria	0.239057695	0.149230518	0.180290972	0.143742864	0.14842828	0.19597304	0.1595407
k141_5950454_4	Gammaproteobacteria	0.393111055	0.291111574	0.358455264	0.245958858	0.214638555	0.245281407	0.260604178
k141_5952322_3	Chloroflexi	0	0.002523251	0.003627144	0.007813494	0.00683849	0.017875466	0.007964873
k141_5952986_1	Alphaproteobacteria	0.070964243	0.043720713	0.028458797	0.021082873	0.026308966	0.024022662	0.027599065
k141_5956877_21	Gemmatimonadetes	0.020653437	0.009537683	0.019946958	0.005512541	0.074566081	0.063183235	0.055734452
k141_5969701_1	Chloroflexi	0.010471939	0.015231065	0.017877471	0.03475323	0.022599166	0.038410148	0.02449913
k141_5975205_4	unclassify	0.045710689	0.016643379	0.014781429	0.00374114	0.00558126	0.014876858	0.01044733
k141_5985492_5	Chloroflexi	0.00641646	0.009708501	0.007059244	0.003610555	0.022849794	0.008497182	0.007607774
k141_5987025_3	unclassify	0.007555529	0.011826417	0.014459905	0.009739752	0.021754116	0.029729227	0.009765856
k141_5990716_2	Gemmatimonadetes	0.047500224	0.04955454	0.042974013	0.031311297	0.038012317	0.033297177	0.037093608
k141_5993061_3	Gammaproteobacteria	0.039227344	0.0066614	0.005264583	0.005523478	0.013840527	0.004046937	0.008227016
k141_5999752_1	Chloroflexi	0.009275925	0.004792598	0.013129065	0.010828519	0.015720771	0.031008686	0.016355287
k141_6001076_1	Planctomycetes	0	0.003129558	0.008332469	0.001399423	0	0	0.001386047
k141_6008420_1	unclassify	0.028521912	0.037787405	0.019904724	0.017843925	0.017956482	0.016799979	0.017484989
k141_6017081_3	Gemmatimonadetes	0.011877961	0.018894489	0.004059331	0.006744215	0.001341153	0.00439981	0.007268348
k141_6018065_2	Thaumarchaeota	0.076553623	0.033455167	0.114594388	0.044179457	0.060165473	0.012452697	0.01927028
k141_6019773_2	Thaumarchaeota	0.244261385	0.289807744	0.323411251	0.266093293	0.19726093	0.229832275	0.280122613
k141_6027239_1	unclassify	0.025309502	0.015656777	0.01177307	0.016264888	0.023725048	0.026958277	0.026780936
k141_6028709_3	unclassify	0.185242601	0.155270844	0.169434604	0.331002031	0.371314671	0.217736999	0.251710147
k141_6031677_25	unclassify	0.068841834	0.070008235	0.059965092	0.054622002	0.052765896	0.056919821	0.063818132
k141_6035919_4	Gammaproteobacteria	0.002894367	0.006430424	0.00459959	0.002829289	0.007946833	0.026745062	0.002537566
k141_6036192_4	Planctomycetes	0.01768735	0.021578022	0.007794491	0.008022031	0.003780032	0.003168097	0.003213613
k141_6040793_15	Gammaproteobacteria	0.114836566	0.07154517	0.106276814	0.145804463	0.126054381	0.127377244	0.116817354
k141_6041697_4	unclassify	0.007453768	0.036495532	0.014981134	0.006607915	0.007385805	0.007615369	0.007861144
k141_6062160_4	Chloroflexi	0.008905699	0.024394825	0.007366116	0.005512433	0.005919748	0.011071957	0.006669666
k141_6062997_2	Planctomycetes	0.005956183	0.01105371	0	0.001833096	0.001176908	0.001930492	0.005874682
k141_606345_20	Chloroflexi	0.010664258	0.00371571	0.006462591	0.021956388	0.009446091	0.029811076	0.017294581
k141_606699_1	Planctomycetes	0.005611814	0.001559408	0.00837566	0.003879074	0.008704867	0.017887245	0.00138129
k141_6070914_2	unclassify	0.008384932	0.002656769	0.002853929	0.002202931	0.004142038	0.019462958	0.003529962
k141_6074632_2	Planctomycetes	0.014291701	0.010910184	0.024533215	0.01189777	0.024675857	0.013551423	0.016418839
k141_6077088_7	other	0	0.001562984	0.051358614	0	0	7.31E-05	0
k141_6083571_4	Gemmatimonadetes	0.018470759	0.005484598	0.030825751	0.012489935	0.014598869	0.005986663	0.006072672
k141_6086919_4	Chloroflexi	0.017284457	0.027749279	0.009035549	0.013053947	0.003545418	0.010546296	0.0140172
k141_6088425_4	Planctomycetes	0.002820267	0.003908021	0.01259411	0.002430331	0.003120705	0.000853153	0.006923281
k141_6090097_2	Acidobacteria	0.05490619	0.02411351	0.028338145	0.060297956	0.0642924	0.03762172	0.044308539
k141_6090810_4	Bacteroidetes	0.018093194	0.015762781	0.015938108	0.026913578	0.021349174	0.020051111	0.014816918
k141_6092881_3	other	0.009930254	0.004914384	0.033434184	0.00543319	0.001744144	0.002145701	0.007519384
k141_6093197_2	unclassify	0.037802788	0.020492301	0.025114108	0.01679081	0.031600389	0.022540694	0.03551001
k141_6103732_1	Nitrospirae	0.119853195	0.15025307	0.137168623	0.163286222	0.217754997	0.164917218	0.154377451
k141_6110505_7	Actinobacteria	0.330252514	0.186570514	0.171283227	0.212340857	0.178220716	0.238937294	0.234056089
k141_6117921_1	Acidobacteria	0.029567252	0.041597932	0.023180261	0.054378505	0.035165521	0.057391584	0.052454577
k141_6117991_9	unclassify	0.050818827	0.013708928	0.029232382	0.009813114	0.006907706	0.010117754	0.020631118
k141_6120969_1	Gemmatimonadetes	0.0084608	0.005842999	0.005377031	0.00311682	0.000607929	0.015672534	0.002815393
k141_6121059_4	Gemmatimonadetes	0.03789666	0.017783457	0.021471898	0.041408782	0.022717854	0.043936776	0.030249096
k141_6124869_2	Acidobacteria	0.01434852	0.008589848	0.019188394	0.023443207	0.022759882	0.040837242	0.015083343
k141_6135364_1	unclassify	0.029514789	0.039290465	0.021014108	0.02885371	0.046268476	0.040238355	0.030020131
k141_6136981_2	Ignavibacteria	0.045161625	0.042876388	0.059991487	0.086749307	0.075338448	0.064759607	0.07237575
k141_613834_2	Alphaproteobacteria	0.017429291	0.010884903	0.007426575	0.01228102	0.006703433	0.022184308	0.012421135
k141_6143827_1	Alphaproteobacteria	0.008366975	0.03126475	0.021610009	0.020888266	0.009889218	0.024028892	0.025810605
k141_6153197_2	Alphaproteobacteria	0.257157049	0.175167877	0.139976292	0.154617229	0.154030659	0.141047172	0.156805967
k141_6157877_4	unclassify	0.013232385	0.01227858	0.037490372	0.006108669	0.008534946	0.010722059	0.009353446
k141_6160570_1	Chloroflexi	0.002011801	0.003728004	0.002047225	0.012535658	0.002491919	0.004549795	0.002902369
k141_6162198_7	Gammaproteobacteria	0.123309787	0.177705862	0.163310785	0.055231322	0.142670496	0.028070005	0.070776941
k141_6165448_6	Gammaproteobacteria	0.13634759	0.167155625	0.159989082	0.079149045	0.067966886	0.091469415	0.090794159
k141_6178508_1	Gammaproteobacteria	0.044761128	0.008736682	0.027301916	0.004520603	0.005919518	0.006935598	0.010055367
k141_6178508_2	Gammaproteobacteria	0.044761128	0.008736682	0.027301916	0.004520603	0.005919518	0.006935598	0.010055367
k141_6182610_1	Gammaproteobacteria	0.052456957	0.024323422	0.020031828	0.021426543	0.016401798	0.019824009	0.036585732
k141_6184361_3	Alphaproteobacteria	0.013114239	0.00538081	0.007672009	0.003234243	0	0.000971819	0.009963091
k141_6184691_2	Acidobacteria	0.175310749	0.190780679	0.166710303	0.250755373	0.242361818	0.174173156	0.229359967
k141_6184979_6	Alphaproteobacteria	0.086863086	0.110529088	0.077877816	0.25118721	0.205935055	0.162675632	0.186584295
k141_6189268_3	Chloroflexi	0.001898498	0.006179333	0.006766004	0.015038685	0.00313957	0.009277328	0.008488756
k141_6195036_4	Planctomycetes	0.008928843	0.011676275	0.007120074	0.009519761	0.007914096	0.014666269	0.021869887
k141_6205269_3	Alphaproteobacteria	0.007719664	0.000955096	0.009607516	0.010283954	0.003050723	0.013195411	0.010152043
k141_6205929_5	unclassify	0.013174436	0.019138367	0.0185974	0.013317756	0.009712699	0.008127572	0.012666199
k141_6213108_1	Acidobacteria	0.030599891	0.029247263	0.023039655	0.060131306	0.048623003	0.041058059	0.051288881
k141_6214729_1	Planctomycetes	0	0.006511669	0	0.001555435	0	0	0
k141_623522_4	unclassify	0.031633016	0.015904117	0.006487734	0.006677126	0.004531903	0.001161519	0.008502189
k141_6239408_1	Chloroflexi	0.040855524	0.025482577	0.028203738	0.02032414	0.018392842	0.029668579	0.018621749
k141_6247059_9	Alphaproteobacteria	0.08750977	0.06338137	0.062707334	0.026016607	0.019136177	0.039137136	0.039614828
k141_6247757_2	Gammaproteobacteria	0.010718894	0.008971937	0.003663216	0.002598713	0.038348633	0.00729574	0.004423072
k141_6248449_1	Gammaproteobacteria	0.03822573	0.005159328	0.022089637	0.027720388	0.018768527	0.020107558	0.026413632
k141_6249767_3	Gemmatimonadetes	0.046016059	0.041590117	0.042015793	0.028679507	0.046338182	0.032706485	0.033112276
k141_6256839_4	Alphaproteobacteria	0.034220056	0.02427436	0.0207472	0.019338004	0.019068037	0.033533523	0.024054888
k141_6257408_1	Chloroflexi	0	0.001108969	0.007598572	0	0	0	0.002420669
k141_6257742_2	Planctomycetes	0.02623233	0.017137313	0.014358099	0.035308922	0.015875038	0.013893806	0.015288758
k141_6268491_9	Alphaproteobacteria	0.112862414	0.133803365	0.128499495	0.152260156	0.145669655	0.18596616	0.184304168
k141_6277927_1	unclassify	0	0.007067878	0.002530796	0.014888512	0	0.006157208	0.005217144
k141_627935_1	Chloroflexi	0.012736463	0.004486987	0.011232246	0.015719137	0.013632579	0.036572057	0.022555152
k141_6280249_3	Planctomycetes	0.011959031	0.001598165	0.00583072	0.003708834	0.011475384	0.006569389	0.006698297
k141_6280333_4	Planctomycetes	0.018576346	0.010908767	0.012891173	0.030585702	0.023198785	0.034147051	0.02359875
k141_628282_4	Planctomycetes	0.004392329	0.009075281	0.002126547	0.005407195	0.019589726	0.010372108	0.008664453
k141_6288682_1	Bacteroidetes	0	0	0.00571829	0.001977434	0.002539156	0.005206249	0.002112418
k141_6290380_1	Planctomycetes	0.004720321	0.002473015	0.003226369	0.001734618	0.005019524	0.007528952	0.006756931
k141_6298190_4	unclassify	0.014985316	0.012804526	0.009951382	0.019501743	0.002581396	0.007169048	0.00954593
k141_6300139_4	Planctomycetes	0.027459577	0.003597213	0.010722182	0.006771593	0.00193226	0.003961879	0.00080376
k141_6301734_4	Planctomycetes	0.006330012	0.007102291	0.011806233	0.011183255	0.015039847	0.018286365	0.019889902
k141_6309851_1	Bacteroidetes	0.182491811	0.092016883	0.135748197	0.195815949	0.163853673	0.160924609	0.176717542
k141_6311036_3	Gemmatimonadetes	0.017982068	0.021079099	0.011786966	0.005575269	0.023365612	0.007852675	0.011699774
k141_6319333_3	Acidobacteria	0.007596005	0.006950824	0.004174437	0.009600234	0.016283597	0.002894909	0.008507863
k141_6325900_3	Planctomycetes	0.024242556	0.036032048	0.021286157	0.019739922	0.03381062	0.02645419	0.041339568
k141_6334640_1	Gammaproteobacteria	0.031208571	0.006620183	0.014730374	0.015099838	0.009876822	0.020164613	0.009338761
k141_6337727_1	Planctomycetes	0.016768437	0.023325123	0.005061061	0.004143368	0	0.003272636	0.012172061
k141_6343551_1	unclassify	0.012309086	0.006004103	0.003044867	0.006239974	0.004049659	0.003020842	0.001123021
k141_634571_1	unclassify	0.043199847	0.065275205	0.071115842	0.078046798	0.057476032	0.055993658	0.057467671
k141_634890_4	Chloroflexi	0.021511883	0.015098207	0.030347067	0.004880152	0.008952051	0.010986874	0.013405583
k141_6353731_2	Planctomycetes	0.024317795	0.014994173	0.015127421	0.022880055	0.037822671	0.012385652	0.028096763
k141_6357655_1	unclassify	0.004768814	0.002360039	0.019873986	0.00831678	0.00502555	0.011305307	0.004180943
k141_6358113_6	Acidobacteria	0.028020324	0.050709584	0.043916782	0.042203056	0.051184575	0.040144367	0.0798115
k141_6361431_1	Planctomycetes	0.003387442	0.015204452	0.002739817	0.006746666	0.005890186	0.004391692	0.00330927
k141_6366281_5	Gammaproteobacteria	0.08347475	0.084019322	0.076173686	0.088845213	0.040428009	0.025482722	0.053433853
k141_6373882_4	other	0.003282961	0.002744139	0.007839697	0.003635185	0	0.007987574	0.010307321
k141_6376977_4	Gammaproteobacteria	0	0	0	0	0.036635258	0	0
k141_6390879_1	Thaumarchaeota	0.031884383	0.036561229	0.042750874	0.032042738	0.029151678	0.02041521	0.026027216
k141_6393657_2	Acidobacteria	0.007714258	0.005726565	0.010765186	0.009496669	0.008448942	0.022565318	0.011077906
k141_6395548_1	Nitrospinae	0.029443833	0.019783859	0.032364274	0.011904115	0.006982226	0.007558213	0.012321643
k141_6396306_7	other	0.006051809	0.011768944	0.014320673	0.018903262	0.022099382	0.009675055	0.028407142
k141_6401602_1	Planctomycetes	0	0.001124905	0.012512993	0	0.003134185	0	0
k141_6402486_4	Alphaproteobacteria	0.040877363	0.046065952	0.026551945	0.021686083	0.020627476	0.021144129	0.037306015
