bins	query	target_gene	gene_name	bins phylum	bins abundance
KW1-S08_24	KW1-S08_24_cg489_6	moxA	MoxA	Verrucomicrobiota	0.1502044
KW1-S21_196	KW1-S21_196_cg93_4	moxA	MoxA	Acidobacteriota	0.480650736
KW1-S15_227	KW1-S15_227_cg5_7	moxA	MoxA	Thermoproteota	0.207153977
KW1-S08_227	KW1-S08_227_cg427_14	MtrC_TIGR03507	MtrC	Planctomycetota	0.436714834
KW1-S15_144	KW1-S15_144_cg119_3	Ndh2	Ndh2	Thermoproteota	0.670466961
KW1-S21_32	KW1-S21_32_cg73_4	Ndh2	Ndh2	Gemmatimonadota	0.352226454
KW1-S05_43	KW1-S05_43_cg454_4	Ndh2	Ndh2	Myxococcota_A	0.235256853
KW1-S08_133	KW1-S08_133_cg86_105	Ndh2	Ndh2	Bacteroidota	0.370033516
KW1-S08_133	KW1-S08_133_cg12_5	Ndh2	Ndh2	Bacteroidota	0.370033516
KW1-S15_115	KW1-S15_115_cg97_5	Ndh2	Ndh2	Krumholzibacteriota	0.188126221
KW1-S08_192	KW1-S08_192_cg285_9	Ndh2	Ndh2	Desulfobacterota_B	0.271533373
KW1-S15_41	KW1-S15_41_cg22_5	Ndh2	Ndh2	Myxococcota_A	0.21241194
KW1-S21_196	KW1-S21_196_cg12_4	Ndh2	Ndh2	Acidobacteriota	0.480650736
KW1-S08_46	KW1-S08_46_cg205_1	Ndh2	Ndh2	Proteobacteria	0.135284126
KW1-S11_146	KW1-S11_146_cg196_4	Ndh2	Ndh2	Proteobacteria	2.729152986
KW1-S11_146	KW1-S11_146_cg106_1	Ndh2	Ndh2	Proteobacteria	2.729152986
KW1-S15_8	KW1-S15_8_cg109_1	Ndh2	Ndh2	Proteobacteria	0.503847403
A5-S03_30	A5-S03_30_cg94_3	Ndh2	Ndh2	Actinobacteriota	2.320727171
A5-S04_200	A5-S04_200_cg56_2	Ndh2	Ndh2	Proteobacteria	0.945031543
KW1-S11_190	KW1-S11_190_cg147_3	Ndh2	Ndh2	Gemmatimonadota	0.312577214
KW1-S21_52	KW1-S21_52_cg386_1	Ndh2	Ndh2	Bacteroidota	0.154834449
KW1-S21_52	KW1-S21_52_cg310_4	Ndh2	Ndh2	Bacteroidota	0.154834449
KW1-S21_52	KW1-S21_52_cg305_5	Ndh2	Ndh2	Bacteroidota	0.154834449
KW1-S08_222	KW1-S08_222_cg359_2	Ndh2	Ndh2	Bacteroidota	0.150504472
KW1-S05_112	KW1-S05_112_cg128_5	Ndh2	Ndh2	Chloroflexota	0.310899793
KW1-S08_242	KW1-S08_242_cg430_1	Ndh2	Ndh2	Bacteroidota	0.151103031
KW1-S08_242	KW1-S08_242_cg73_1	Ndh2	Ndh2	Bacteroidota	0.151103031
KW1-S08_242	KW1-S08_242_cg475_2	Ndh2	Ndh2	Bacteroidota	0.151103031
KW1-S08_233	KW1-S08_233_cg224_4	Ndh2	Ndh2	Chloroflexota	0.104121405
KW1-S15_2	KW1-S15_2_cg126_2	Ndh2	Ndh2	Bacteroidota	0.25881706
KW1-S08_121	KW1-S08_121_cg175_4	Ndh2	Ndh2	Thermoproteota	0.513133703
KW1-S08_121	KW1-S08_121_cg69_1	Ndh2	Ndh2	Thermoproteota	0.513133703
KW1-S15_72	KW1-S15_72_cg64_8	Ndh2	Ndh2	Proteobacteria	0.309811747
KW1-S21_174	KW1-S21_174_cg11_1	Ndh2	Ndh2	Planctomycetota	0.300195743
KW1-S21_27	KW1-S21_27_cg304_2	Ndh2	Ndh2	Proteobacteria	0.145856161
KW1-S21_27	KW1-S21_27_cg585_3	Ndh2	Ndh2	Proteobacteria	0.145856161
KW1-S15_23	KW1-S15_23_cg152_5	Ndh2	Ndh2	Proteobacteria	0.188993937
KW1-S15_23	KW1-S15_23_cg157_1	Ndh2	Ndh2	Proteobacteria	0.188993937
KW1-S15_23	KW1-S15_23_cg6_1	Ndh2	Ndh2	Proteobacteria	0.188993937
KW1-S15_23	KW1-S15_23_cg140_4	Ndh2	Ndh2	Proteobacteria	0.188993937
KW1-S08_226	KW1-S08_226_cg234_2	Ndh2	Ndh2	Desulfobacterota_D	0.402511216
KW1-S08_226	KW1-S08_226_cg169_4	Ndh2	Ndh2	Desulfobacterota_D	0.402511216
KW1-S08_226	KW1-S08_226_cg72_1	Ndh2	Ndh2	Desulfobacterota_D	0.402511216
KW1-S21_189	KW1-S21_189_cg134_4	Ndh2	Ndh2	Proteobacteria	0.150738168
KW1-S15_279	KW1-S15_279_cg102_3	Ndh2	Ndh2	Acidobacteriota	0.258526741
KW1-S15_187	KW1-S15_187_cg24_4	Ndh2	Ndh2	Myxococcota_A	0.32033485
KW1-S15_187	KW1-S15_187_cg104_7	Ndh2	Ndh2	Myxococcota_A	0.32033485
KW1-S08_17	KW1-S08_17_cg78_3	Ndh2	Ndh2	Proteobacteria	0.159164767
A5-S04_70	A5-S04_70_cg424_2	Ndh2	Ndh2	Bacteroidota	0.148820884
A5-S04_70	A5-S04_70_cg406_3	Ndh2	Ndh2	Bacteroidota	0.148820884
KW1-S15_137	KW1-S15_137_cg290_3	Ndh2	Ndh2	Proteobacteria	0.217595933
KW1-S21_6	KW1-S21_6_cg38_5	Ndh2	Ndh2	Desulfobacterota_B	0.807535986
KW1-S08_28	KW1-S08_28_cg621_1	Ndh2	Ndh2	Poribacteria	0.179044687
KW1-S05_124	KW1-S05_124_cg472_4	Ndh2	Ndh2	SAR324	0.294255926
KW1-S05_124	KW1-S05_124_cg354_9	Ndh2	Ndh2	SAR324	0.294255926
KW1-S11_109	KW1-S11_109_cg58_4	Ndh2	Ndh2	Desulfobacterota_D	0.41297887
KW1-S11_109	KW1-S11_109_cg169_6	Ndh2	Ndh2	Desulfobacterota_D	0.41297887
KW1-S11_109	KW1-S11_109_cg100_1	Ndh2	Ndh2	Desulfobacterota_D	0.41297887
KW1-S11_109	KW1-S11_109_cg218_13	Ndh2	Ndh2	Desulfobacterota_D	0.41297887
A5-S04_155	A5-S04_155_cg266_1	Ndh2	Ndh2	Proteobacteria	0.488820379
KW1-S15_266	KW1-S15_266_cg13_8	Ndh2	Ndh2	Desulfobacterota_D	0.43531638
KW1-S15_266	KW1-S15_266_cg88_2	Ndh2	Ndh2	Desulfobacterota_D	0.43531638
KW1-S15_266	KW1-S15_266_cg177_1	Ndh2	Ndh2	Desulfobacterota_D	0.43531638
A5-S03_100	A5-S03_100_cg110_8	Ndh2	Ndh2	Proteobacteria	0.5208484
KW1-S11_157	KW1-S11_157_cg118_3	Ndh2	Ndh2	Thermoproteota	0.221560479
KW1-S11_65	KW1-S11_65_cg208_6	Ndh2	Ndh2	Bacteroidota	0.161869829
A5-S03_121	A5-S03_121_cg263_1	Ndh2	Ndh2	Planctomycetota	0.255972063
A5-S04_131	A5-S04_131_cg245_2	Ndh2	Ndh2	Planctomycetota	0.265482666
A5-S04_22	A5-S04_22_cg134_4	Ndh2	Ndh2	Desulfobacterota_D	0.40288394
A5-S04_22	A5-S04_22_cg82_4	Ndh2	Ndh2	Desulfobacterota_D	0.40288394
A5-S04_22	A5-S04_22_cg41_13	Ndh2	Ndh2	Desulfobacterota_D	0.40288394
KW1-S15_293	KW1-S15_293_cg232_3	Ndh2	Ndh2	Proteobacteria	2.563677914
A5-S04_79	A5-S04_79_cg140_3	Ndh2	Ndh2	Proteobacteria	0.318607914
KW1-S21_271	KW1-S21_271_cg181_3	Ndh2	Ndh2	Desulfobacterota_D	0.400053411
KW1-S21_271	KW1-S21_271_cg216_7	Ndh2	Ndh2	Desulfobacterota_D	0.400053411
KW1-S05_82	KW1-S05_82_cg131_2	Ndh2	Ndh2	Proteobacteria	1.940370957
KW1-S05_82	KW1-S05_82_cg186_6	Ndh2	Ndh2	Proteobacteria	1.940370957
KW1-S05_126	KW1-S05_126_cg125_2	Ndh2	Ndh2	Planctomycetota	0.311407144
KW1-S08_280	KW1-S08_280_cg56_9	Ndh2	Ndh2	Myxococcota_A	0.242426154
KW1-S15_162	KW1-S15_162_cg281_3	Ndh2	Ndh2	Actinobacteriota	0.287102209
A5-S03_4	A5-S03_4_cg135_6	Ndh2	Ndh2	Desulfobacterota_D	0.41339651
A5-S03_4	A5-S03_4_cg74_1	Ndh2	Ndh2	Desulfobacterota_D	0.41339651
A5-S04_119	A5-S04_119_cg293_4	Ndh2	Ndh2	Desulfobacterota_B	0.92977853
A5-S04_119	A5-S04_119_cg465_5	Ndh2	Ndh2	Desulfobacterota_B	0.92977853
KW1-S05_127	KW1-S05_127_cg436_6	Ndh2	Ndh2	Desulfobacterota_B	0.923471411
KW1-S05_127	KW1-S05_127_cg515_5	Ndh2	Ndh2	Desulfobacterota_B	0.923471411
KW1-S15_126	KW1-S15_126_cg297_4	Ndh2	Ndh2	Desulfobacterota_B	0.830950853
A5-S04_114	A5-S04_114_cg54_1	Ndh2	Ndh2	Proteobacteria	0.645045786
KW1-S21_193	KW1-S21_193_cg1_6	Ndh2	Ndh2	Gemmatimonadota	0.630529146
KW1-S21_193	KW1-S21_193_cg316_1	Ndh2	Ndh2	Gemmatimonadota	0.630529146
KW1-S15_197	KW1-S15_197_cg251_3	Ndh2	Ndh2	Acidobacteriota	0.464666561
KW1-S15_197	KW1-S15_197_cg42_1	Ndh2	Ndh2	Acidobacteriota	0.464666561
KW1-S15_197	KW1-S15_197_cg270_3	Ndh2	Ndh2	Acidobacteriota	0.464666561
KW1-S11_145	KW1-S11_145_cg237_6	Ndh2	Ndh2	Proteobacteria	0.172071763
KW1-S05_110	KW1-S05_110_cg101_16	Ndh2	Ndh2	Proteobacteria	0.213011789
KW1-S05_108	KW1-S05_108_cg117_7	Ndh2	Ndh2	Chloroflexota	0.277928309
KW1-S08_123	KW1-S08_123_cg100_5	Ndh2	Ndh2	Thermoproteota	6.2025539
KW1-S11_120	KW1-S11_120_cg81_20	Ndh2	Ndh2	Proteobacteria	0.34623938
KW1-S08_200	KW1-S08_200_cg79_2	Ndh2	Ndh2	Planctomycetota	0.292582826
KW1-S05_148	KW1-S05_148_cg111_4	Ndh2	Ndh2	Desulfobacterota_D	0.425532171
KW1-S05_148	KW1-S05_148_cg43_2	Ndh2	Ndh2	Desulfobacterota_D	0.425532171
KW1-S05_148	KW1-S05_148_cg230_4	Ndh2	Ndh2	Desulfobacterota_D	0.425532171
KW1-S08_236	KW1-S08_236_cg316_7	Ndh2	Ndh2	Bacteroidota	0.220492649
KW1-S08_236	KW1-S08_236_cg416_6	Ndh2	Ndh2	Bacteroidota	0.220492649
A5-S03_104	A5-S03_104_cg339_7	Ndh2	Ndh2	Desulfobacterota_B	0.964189563
KW1-S05_58	KW1-S05_58_cg163_4	Ndh2	Ndh2	Proteobacteria	0.230811317
KW1-S11_24	KW1-S11_24_cg210_2	Ndh2	Ndh2	SAR324	0.305641044
KW1-S11_24	KW1-S11_24_cg156_6	Ndh2	Ndh2	SAR324	0.305641044
A5-S03_71	A5-S03_71_cg115_8	Ndh2	Ndh2	Methylomirabilota	1.237084743
A5-S03_71	A5-S03_71_cg195_6	Ndh2	Ndh2	Methylomirabilota	1.237084743
KW1-S11_87	KW1-S11_87_cg176_12	Ndh2	Ndh2	Gemmatimonadota	0.335534167
KW1-S15_31	KW1-S15_31_cg169_2	Ndh2	Ndh2	Planctomycetota	0.283034669
KW1-S08_128	KW1-S08_128_cg263_1	Ndh2	Ndh2	Proteobacteria	0.997859153
KW1-S11_163	KW1-S11_163_cg138_6	Ndh2	Ndh2	Planctomycetota	0.306985803
KW1-S05_81	KW1-S05_81_cg39_2	Ndh2	Ndh2	Planctomycetota	0.782253657
KW1-S11_156	KW1-S11_156_cg8_19	Ndh2	Ndh2	Acidobacteriota	0.230362164
KW1-S05_45	KW1-S05_45_cg89_4	Ndh2	Ndh2	Methylomirabilota	5.157189414
KW1-S21_138	KW1-S21_138_cg6_2	Ndh2	Ndh2	Proteobacteria	0.538949973
KW1-S21_138	KW1-S21_138_cg394_1	Ndh2	Ndh2	Proteobacteria	0.538949973
A5-S04_220	A5-S04_220_cg57_13	nemA	NemA	Proteobacteria	0.247000614
KW1-S21_238	KW1-S21_238_cg26_19	nemA	NemA	Proteobacteria	0.48662174
KW1-S11_81	KW1-S11_81_cg92_1	nemA	NemA	Proteobacteria	0.521556793
KW1-S11_81	KW1-S11_81_cg144_4	nemA	NemA	Proteobacteria	0.521556793
KW1-S15_75	KW1-S15_75_cg166_5	nemA	NemA	Proteobacteria	0.266347046
KW1-S15_16	KW1-S15_16_cg70_5	nemA	NemA	Proteobacteria	0.483535993
KW1-S05_12	KW1-S05_12_cg80_11	nemA	NemA	Proteobacteria	0.508929817
KW1-S21_82	KW1-S21_82_cg126_26	nemA	NemA	Proteobacteria	0.247573133
KW1-S05_53	KW1-S05_53_cg300_4	nemA	NemA	Proteobacteria	0.162283196
KW1-S15_115	KW1-S15_115_cg395_7	nemA	NemA	Krumholzibacteriota	0.188126221
KW1-S05_81	KW1-S05_81_cg93_7	nemA	NemA	Planctomycetota	0.782253657
KW1-S21_141	KW1-S21_141_cg181_1	nemA	NemA	Proteobacteria	0.65511743
A5-S04_112	A5-S04_112_cg223_6	nemA	NemA	Gemmatimonadota	0.186611123
KW1-S11_190	KW1-S11_190_cg48_9	nemA	NemA	Gemmatimonadota	0.312577214
KW1-S21_32	KW1-S21_32_cg145_29	nemA	NemA	Gemmatimonadota	0.352226454
KW1-S08_134	KW1-S08_134_cg456_3	nemA	NemA	Planctomycetota	0.255114961
KW1-S08_134	KW1-S08_134_cg501_2	nemA	NemA	Planctomycetota	0.255114961
KW1-S15_98	KW1-S15_98_cg328_3	nemA	NemA	Proteobacteria	0.307551094
KW1-S11_180	KW1-S11_180_cg329_3	nemA	NemA	Acidobacteriota	0.421277266
A5-S04_33	A5-S04_33_cg374_3	nemA	NemA	Proteobacteria	0.31651019
KW1-S21_123	KW1-S21_123_cg156_3	nemA	NemA	Gemmatimonadota	0.183671597
A5-S04_79	A5-S04_79_cg418_1	nemA	NemA	Proteobacteria	0.318607914
A5-S03_93	A5-S03_93_cg473_9	nemA	NemA	Acidobacteriota	0.441840494
KW1-S05_85	KW1-S05_85_cg28_5	nemA	NemA	Proteobacteria	0.349193537
A5-S03_156	A5-S03_156_cg101_5	nemA	NemA	Proteobacteria	0.294276124
KW1-S21_115	KW1-S21_115_cg328_6	nemA	NemA	Proteobacteria	0.395452669
KW1-S15_211	KW1-S15_211_cg260_2	nemA	NemA	Planctomycetota	0.151857809
KW1-S08_12	KW1-S08_12_cg207_7	nemA	NemA	Proteobacteria	0.44676975
KW1-S08_17	KW1-S08_17_cg232_5	nemA	NemA	Proteobacteria	0.159164767
KW1-S15_267	KW1-S15_267_cg244_7	nemA	NemA	Myxococcota	0.183219153
A5-S03_33	A5-S03_33_cg154_1	nemA	NemA	Proteobacteria	0.21222155
KW1-S11_124	KW1-S11_124_cg225_1	nemA	NemA	Proteobacteria	0.18954842
KW1-S15_23	KW1-S15_23_cg138_1	nemA	NemA	Proteobacteria	0.188993937
KW1-S15_234	KW1-S15_234_cg94_3	nemA	NemA	Proteobacteria	0.228959717
KW1-S15_72	KW1-S15_72_cg9_8	nemA	NemA	Proteobacteria	0.309811747
KW1-S15_72	KW1-S15_72_cg346_3	nemA	NemA	Proteobacteria	0.309811747
KW1-S15_132	KW1-S15_132_cg434_3	nemA	NemA	Proteobacteria	0.139503802
KW1-S21_189	KW1-S21_189_cg827_1	nemA	NemA	Proteobacteria	0.150738168
KW1-S15_137	KW1-S15_137_cg577_4	nemA	NemA	Proteobacteria	0.217595933
KW1-S05_77	KW1-S05_77_cg357_1	nemA	NemA	Proteobacteria	0.200084434
A5-S04_226	A5-S04_226_cg122_3	nemA	NemA	Actinobacteriota	0.272323164
KW1-S11_179	KW1-S11_179_cg123_9	nemA	NemA	Actinobacteriota	0.321392209
KW1-S08_62	KW1-S08_62_cg157_1	nemA	NemA	Proteobacteria	0.217866324
KW1-S21_168	KW1-S21_168_cg443_14	nemA	NemA	Tectomicrobia	0.197764756
KW1-S05_43	KW1-S05_43_cg247_1	nemA	NemA	Myxococcota_A	0.235256853
KW1-S08_280	KW1-S08_280_cg244_8	nemA	NemA	Myxococcota_A	0.242426154
KW1-S15_135	KW1-S15_135_cg203_3	nemA	NemA	Proteobacteria	0.224710204
KW1-S08_213	KW1-S08_213_cg158_17	nemA	NemA	Actinobacteriota	0.241876276
KW1-S21_141	KW1-S21_141_cg150_13	nemA	NemA	Proteobacteria	0.65511743
KW1-S11_145	KW1-S11_145_cg100_7	nemA	NemA	Proteobacteria	0.172071763
KW1-S11_145	KW1-S11_145_cg343_3	nemA	NemA	Proteobacteria	0.172071763
KW1-S15_137	KW1-S15_137_cg347_5	nemA	NemA	Proteobacteria	0.217595933
KW1-S21_27	KW1-S21_27_cg303_2	nemA	NemA	Proteobacteria	0.145856161
KW1-S11_99	KW1-S11_99_cg339_3	nemA	NemA	Proteobacteria	0.144489618
A5-S04_226	A5-S04_226_cg21_5	nemA	NemA	Actinobacteriota	0.272323164
KW1-S08_12	KW1-S08_12_cg224_6	nemA	NemA	Proteobacteria	0.44676975
KW1-S08_17	KW1-S08_17_cg387_2	nemA	NemA	Proteobacteria	0.159164767
KW1-S05_45	KW1-S05_45_cg74_2	nemA	NemA	Methylomirabilota	5.157189414
KW1-S15_187	KW1-S15_187_cg485_4	nemA	NemA	Myxococcota_A	0.32033485
A5-S04_77	A5-S04_77_cg108_10	nemA	NemA	SAR324	0.072210886
KW1-S21_141	KW1-S21_141_cg153_1	nemA	NemA	Proteobacteria	0.65511743
KW1-S21_141	KW1-S21_141_cg224_8	nemA	NemA	Proteobacteria	0.65511743
KW1-S21_141	KW1-S21_141_cg391_1	nemA	NemA	Proteobacteria	0.65511743
KW1-S15_97	KW1-S15_97_cg495_1	nemA	NemA	Planctomycetota	0.046552284
A5-S04_18	A5-S04_18_cg455_3	nemA	NemA	Acidobacteriota	0.199671379
KW1-S15_234	KW1-S15_234_cg297_4	nemA	NemA	Proteobacteria	0.228959717
KW1-S05_141	KW1-S05_141_cg249_1	nemA	NemA	SAR324	0.076622328
KW1-S15_72	KW1-S15_72_cg8_2	nemA	NemA	Proteobacteria	0.309811747
KW1-S15_72	KW1-S15_72_cg309_2	nemA	NemA	Proteobacteria	0.309811747
KW1-S11_24	KW1-S11_24_cg123_1	nemA	NemA	SAR324	0.305641044
KW1-S21_27	KW1-S21_27_cg276_2	nemA	NemA	Proteobacteria	0.145856161
KW1-S21_27	KW1-S21_27_cg610_5	nemA	NemA	Proteobacteria	0.145856161
KW1-S15_98	KW1-S15_98_cg56_5	nemA	NemA	Proteobacteria	0.307551094
KW1-S15_98	KW1-S15_98_cg361_6	nemA	NemA	Proteobacteria	0.307551094
KW1-S08_229	KW1-S08_229_cg337_10	nemA	NemA	SAR324	0.071125272
KW1-S21_144	KW1-S21_144_cg207_13	nemA	NemA	SAR324	0.075586438
KW1-S05_124	KW1-S05_124_cg12_2	nemA	NemA	SAR324	0.294255926
KW1-S11_146	KW1-S11_146_cg131_7	nemA	NemA	Proteobacteria	2.729152986
KW1-S05_77	KW1-S05_77_cg331_6	nemA	NemA	Proteobacteria	0.200084434
A5-S04_33	A5-S04_33_cg140_5	nemA	NemA	Proteobacteria	0.31651019
A5-S04_33	A5-S04_33_cg420_4	nemA	NemA	Proteobacteria	0.31651019
A5-S04_33	A5-S04_33_cg527_1	nemA	NemA	Proteobacteria	0.31651019
KW1-S11_15	KW1-S11_15_cg231_2	nemA	NemA	SAR324	0.076138432
A5-S04_79	A5-S04_79_cg521_1	nemA	NemA	Proteobacteria	0.318607914
KW1-S05_85	KW1-S05_85_cg118_5	nemA	NemA	Proteobacteria	0.349193537
KW1-S05_85	KW1-S05_85_cg210_3	nemA	NemA	Proteobacteria	0.349193537
KW1-S15_149	KW1-S15_149_cg709_2	nemA	NemA	Proteobacteria	0.160014541
A5-S03_156	A5-S03_156_cg474_3	nemA	NemA	Proteobacteria	0.294276124
KW1-S05_108	KW1-S05_108_cg26_6	nemA	NemA	Chloroflexota	0.277928309
KW1-S11_42	KW1-S11_42_cg227_3	nemA	NemA	Actinobacteriota	0.327662699
A5-S03_18	A5-S03_18_cg246_3	nemA	NemA	Myxococcota_A	0.260539826
KW1-S08_89	KW1-S08_89_cg111_3	nemA	NemA	Proteobacteria	0.256331371
KW1-S21_115	KW1-S21_115_cg375_3	nemA	NemA	Proteobacteria	0.395452669
KW1-S21_115	KW1-S21_115_cg436_6	nemA	NemA	Proteobacteria	0.395452669
KW1-S15_117	KW1-S15_117_cg99_8	nemA	NemA	SAR324	0.078088514
KW1-S11_18	KW1-S11_18_cg149_2	nemA	NemA	Proteobacteria	4.191198671
KW1-S08_62	KW1-S08_62_cg151_1	nemA	NemA	Proteobacteria	0.217866324
KW1-S08_12	KW1-S08_12_cg30_9	nemA	NemA	Proteobacteria	0.44676975
KW1-S08_12	KW1-S08_12_cg363_6	nemA	NemA	Proteobacteria	0.44676975
KW1-S11_156	KW1-S11_156_cg47_1	nemA	NemA	Acidobacteriota	0.230362164
A5-S04_105	A5-S04_105_cg177_1	nemA	NemA	Proteobacteria	0.196605762
A5-S04_77	A5-S04_77_cg92_13	nemA	NemA	SAR324	0.072210886
A5-S04_77	A5-S04_77_cg388_2	nemA	NemA	SAR324	0.072210886
KW1-S21_141	KW1-S21_141_cg233_7	nemA	NemA	Proteobacteria	0.65511743
KW1-S15_23	KW1-S15_23_cg138_2	nemA	NemA	Proteobacteria	0.188993937
KW1-S05_141	KW1-S05_141_cg1_2	nemA	NemA	SAR324	0.076622328
KW1-S05_141	KW1-S05_141_cg444_6	nemA	NemA	SAR324	0.076622328
KW1-S11_176	KW1-S11_176_cg204_3	nemA	NemA	Proteobacteria	0.49031732
KW1-S15_218	KW1-S15_218_cg50_3	nemA	NemA	Nitrospirota	0.254122957
KW1-S15_218	KW1-S15_218_cg400_1	nemA	NemA	Nitrospirota	0.254122957
KW1-S11_24	KW1-S11_24_cg108_1	nemA	NemA	SAR324	0.305641044
KW1-S11_24	KW1-S11_24_cg470_4	nemA	NemA	SAR324	0.305641044
KW1-S15_98	KW1-S15_98_cg114_4	nemA	NemA	Proteobacteria	0.307551094
KW1-S08_229	KW1-S08_229_cg128_6	nemA	NemA	SAR324	0.071125272
KW1-S08_229	KW1-S08_229_cg197_38	nemA	NemA	SAR324	0.071125272
KW1-S21_144	KW1-S21_144_cg248_26	nemA	NemA	SAR324	0.075586438
KW1-S21_144	KW1-S21_144_cg313_7	nemA	NemA	SAR324	0.075586438
KW1-S05_124	KW1-S05_124_cg149_2	nemA	NemA	SAR324	0.294255926
KW1-S05_124	KW1-S05_124_cg403_3	nemA	NemA	SAR324	0.294255926
KW1-S11_99	KW1-S11_99_cg14_7	nemA	NemA	Proteobacteria	0.144489618
KW1-S11_15	KW1-S11_15_cg242_4	nemA	NemA	SAR324	0.076138432
KW1-S05_85	KW1-S05_85_cg317_1	nemA	NemA	Proteobacteria	0.349193537
A5-S03_156	A5-S03_156_cg288_5	nemA	NemA	Proteobacteria	0.294276124
KW1-S21_115	KW1-S21_115_cg501_5	nemA	NemA	Proteobacteria	0.395452669
KW1-S15_117	KW1-S15_117_cg234_1	nemA	NemA	SAR324	0.078088514
KW1-S15_117	KW1-S15_117_cg247_5	nemA	NemA	SAR324	0.078088514
A5-S03_23	A5-S03_23_cg187_11	nemA	NemA	SAR324	0.074032541
A5-S03_23	A5-S03_23_cg372_6	nemA	NemA	SAR324	0.074032541
KW1-S08_12	KW1-S08_12_cg177_5	nemA	NemA	Proteobacteria	0.44676975
KW1-S21_168	KW1-S21_168_cg239_5	nemA	NemA	Tectomicrobia	0.197764756
KW1-S08_17	KW1-S08_17_cg203_4	nemA	NemA	Proteobacteria	0.159164767
KW1-S15_132	KW1-S15_132_cg635_7	pcoA	PcoA	Proteobacteria	0.139503802
KW1-S21_189	KW1-S21_189_cg577_1	pcoA	PcoA	Proteobacteria	0.150738168
KW1-S08_198	KW1-S08_198_cg188_2	pcoA	PcoA	Proteobacteria	0.388910899
KW1-S08_198	KW1-S08_198_cg204_6	pcoA	PcoA	Proteobacteria	0.388910899
KW1-S11_81	KW1-S11_81_cg95_20	pcoA	PcoA	Proteobacteria	0.521556793
KW1-S15_72	KW1-S15_72_cg148_7	pcoA	PcoA	Proteobacteria	0.309811747
A5-S03_4	A5-S03_4_cg18_15	pcoA	PcoA	Desulfobacterota_D	0.41339651
KW1-S21_271	KW1-S21_271_cg87_8	pcoA	PcoA	Desulfobacterota_D	0.400053411
KW1-S15_16	KW1-S15_16_cg169_8	pcoA	PcoA	Proteobacteria	0.483535993
KW1-S15_266	KW1-S15_266_cg126_2	pcoA	PcoA	Desulfobacterota_D	0.43531638
A5-S04_22	A5-S04_22_cg118_1	pcoA	PcoA	Desulfobacterota_D	0.40288394
A5-S04_187	A5-S04_187_cg234_10	pcoA	PcoA	Proteobacteria	0.311531731
A5-S04_220	A5-S04_220_cg59_1	pcoA	PcoA	Proteobacteria	0.247000614
KW1-S21_141	KW1-S21_141_cg40_6	pcoA	PcoA	Proteobacteria	0.65511743
A5-S04_112	A5-S04_112_cg194_4	pcoA	PcoA	Gemmatimonadota	0.186611123
KW1-S15_114	KW1-S15_114_cg31_4	pcoA	PcoA	Planctomycetota	0.151523991
KW1-S15_14	KW1-S15_14_cg141_1	pcoA	PcoA	Planctomycetota	0.207537474
KW1-S15_14	KW1-S15_14_cg412_2	pcoA	PcoA	Planctomycetota	0.207537474
KW1-S21_189	KW1-S21_189_cg68_6	pcoA	PcoA	Proteobacteria	0.150738168
KW1-S15_137	KW1-S15_137_cg362_8	pcoA	PcoA	Proteobacteria	0.217595933
KW1-S11_24	KW1-S11_24_cg222_2	pcoA	PcoA	SAR324	0.305641044
KW1-S11_125	KW1-S11_125_cg85_4	pcoA	PcoA	Proteobacteria	0.278560031
KW1-S21_123	KW1-S21_123_cg172_2	pcoA	PcoA	Gemmatimonadota	0.183671597
A5-S04_114	A5-S04_114_cg64_5	pcoA	PcoA	Proteobacteria	0.645045786
KW1-S15_96	KW1-S15_96_cg418_1	pcoA	PcoA	Proteobacteria	0.211919719
KW1-S21_82	KW1-S21_82_cg163_5	pcoA	PcoA	Proteobacteria	0.247573133
KW1-S21_82	KW1-S21_82_cg163_6	pcoA	PcoA	Proteobacteria	0.247573133
KW1-S08_133	KW1-S08_133_cg44_4	pcoA	PcoA	Bacteroidota	0.370033516
KW1-S21_82	KW1-S21_82_cg134_6	pcoA	PcoA	Proteobacteria	0.247573133
A5-S03_4	A5-S03_4_cg18_16	pcoA	PcoA	Desulfobacterota_D	0.41339651
KW1-S21_271	KW1-S21_271_cg87_7	pcoA	PcoA	Desulfobacterota_D	0.400053411
KW1-S15_266	KW1-S15_266_cg126_3	pcoA	PcoA	Desulfobacterota_D	0.43531638
A5-S04_112	A5-S04_112_cg44_3	sulfocyanin	Sulfocyanin	Gemmatimonadota	0.186611123
KW1-S21_123	KW1-S21_123_cg95_7	sulfocyanin	Sulfocyanin	Gemmatimonadota	0.183671597
